Id,Weekly_Sales
31_8_2013-07-05,5479.349890081382
31_8_2013-07-12,2772.5997048731224
31_8_2013-07-19,2521.78623372916
31_8_2013-07-26,6872.292830638469
31_9_2012-11-02,9401.80398941549
31_9_2012-11-09,15632.932130246842
31_9_2012-11-16,2542.1023169433806
31_9_2012-11-23,1542.3466645195151
31_9_2012-11-30,3063.542201312539
31_9_2012-12-07,69092.03971458708
31_9_2012-12-14,57552.0712669997
31_9_2012-12-21,2304.2991228044184
31_9_2012-12-28,5538.691107183857
31_9_2013-01-04,4119.166251494505
31_9_2013-01-11,25556.398707804492
31_9_2013-01-18,6155.248292737546
31_9_2013-01-25,2607.375614140434
31_9_2013-02-01,-7.001640325852412
31_9_2013-02-08,19978.833804804475
31_9_2013-02-15,1448.8829424441012
31_9_2013-02-22,4325.775928707179
31_9_2013-03-01,785.0776946952193
31_9_2013-03-08,441.8080971248825
31_9_2013-03-15,6550.04348666785
31_9_2013-03-22,7752.057543971475
31_9_2013-03-29,112120.06358211125
31_9_2013-04-05,19747.03094324059
31_9_2013-04-12,37019.901788989606
31_9_2013-04-19,17743.42465687864
31_9_2013-04-26,24545.974539692867
31_9_2013-05-03,30703.588332086292
31_9_2013-05-10,8070.549998172854
31_9_2013-05-17,1499.1165618330092
31_9_2013-05-24,14271.439644492852
31_9_2013-05-31,97539.66112053944
31_9_2013-06-07,66518.350399645
31_9_2013-06-14,136561.60245621306
31_9_2013-06-21,67567.09624640427
31_9_2013-06-28,66688.04926792851
31_9_2013-07-05,105300.3074468716
31_9_2013-07-12,34092.330650458454
31_9_2013-07-19,27548.395596209357
31_9_2013-07-26,14314.480072520659
31_10_2012-11-02,23422.587855223162
31_10_2012-11-09,60844.57016713011
31_10_2012-11-16,7783.148977983707
31_10_2012-11-23,38179.72486728257
31_10_2012-11-30,31586.316566240173
31_10_2012-12-07,3554.919703529637
31_10_2012-12-14,45908.99605006609
31_10_2012-12-21,26259.70895928351
31_10_2012-12-28,9906.095020742589
31_10_2013-01-04,21955.3156412701
31_10_2013-01-11,15532.93759371602
31_10_2013-01-18,3085.2770581427294
31_10_2013-01-25,43367.75305025836
31_10_2013-02-01,22324.783128996387
31_10_2013-02-08,2369.3643544557326
31_10_2013-02-15,8286.733828944012
31_10_2013-02-22,31213.70217414995
31_10_2013-03-01,472.44181100200115
31_10_2013-03-08,5106.786188444193
31_10_2013-03-15,5465.125493245249
31_10_2013-03-22,10055.036172637363
31_10_2013-03-29,29384.915669986778
31_10_2013-04-05,6768.250576148118
31_10_2013-04-12,10455.57674990505
31_10_2013-04-19,8856.955622197584
31_10_2013-04-26,1718.9091153394643
31_10_2013-05-03,897.1390874565019
31_10_2013-05-10,5506.835920952719
31_10_2013-05-17,2845.300197366616
31_10_2013-05-24,2431.2665008467725
31_10_2013-05-31,7694.7544261127205
31_10_2013-06-07,6666.464401859488
31_10_2013-06-14,13709.595894977081
31_10_2013-06-21,2234.5448063606163
31_10_2013-06-28,1512.631063352061
31_10_2013-07-05,3052.62099067344
31_10_2013-07-12,84740.7215892107
31_10_2013-07-19,61331.00767021855
31_10_2013-07-26,1669.9376646008836
31_11_2012-11-02,5720.6800619748965
31_11_2012-11-09,4047.815818612892
31_11_2012-11-16,28128.991146910732
31_11_2012-11-23,7144.888364035743
31_11_2012-11-30,1311.3787179908743
31_11_2012-12-07,14577.518364761652
31_11_2012-12-14,1747.2887967360991
31_11_2012-12-21,3384.9582580687156
31_11_2012-12-28,1615.5439462793777
31_11_2013-01-04,498.2118784118645
31_11_2013-01-11,8065.088912321209
31_11_2013-01-18,4467.316031671945
31_11_2013-01-25,58342.699163894664
31_11_2013-02-01,13406.44813241293
31_11_2013-02-08,40317.67176669906
31_11_2013-02-15,19005.19812631964
31_11_2013-02-22,24654.254873643833
31_11_2013-03-01,25136.144180598912
31_11_2013-03-08,8415.254882307647
31_11_2013-03-15,1859.884330005953
31_11_2013-03-22,9547.132621599545
31_11_2013-03-29,91127.38679202263
31_11_2013-04-05,68708.67111665574
31_11_2013-04-12,139221.40826050306
31_11_2013-04-19,61714.65898880708
31_11_2013-04-26,63427.261527603994
31_11_2013-05-03,105341.36505599959
31_11_2013-05-10,31907.247767881345
31_11_2013-05-17,32075.28416393371
31_11_2013-05-24,11485.74689018355
31_11_2013-05-31,734.4240060777656
31_11_2013-06-07,26404.59120528605
31_11_2013-06-14,65202.14138004119
31_11_2013-06-21,8865.304940392278
31_11_2013-06-28,38771.09870640171
31_11_2013-07-05,48460.67210621398
31_11_2013-07-12,6178.03793541938
31_11_2013-07-19,71952.39830107176
31_11_2013-07-26,28028.197493073927
31_12_2012-11-02,11366.448544900197
31_12_2012-11-09,21990.107812832008
31_12_2012-11-16,14541.143174943667
31_12_2012-11-23,3014.450421319009
31_12_2012-11-30,42442.78834081765
31_12_2012-12-07,27296.246895474662
31_12_2012-12-14,935.9434631096956
31_12_2012-12-21,10050.668636817676
31_12_2012-12-28,25746.5939026043
31_12_2013-01-04,454.78248955330366
31_12_2013-01-11,5306.96581072365
31_12_2013-01-18,6283.556219429858
31_12_2013-01-25,11804.302988332973
31_12_2013-02-01,31667.43032570736
31_12_2013-02-08,7789.47710706185
31_12_2013-02-15,10255.763455351893
31_12_2013-02-22,9314.744831600325
31_12_2013-03-01,2190.32255940338
31_12_2013-03-08,810.5988898898445
31_12_2013-03-15,6949.535023059235
31_12_2013-03-22,2672.408824258182
31_12_2013-03-29,2978.085898258951
31_12_2013-04-05,12604.009729651061
31_12_2013-04-12,7818.772031401653
31_12_2013-04-19,15089.815747422936
31_12_2013-04-26,2115.820978181931
31_12_2013-05-03,1758.955068168287
31_12_2013-05-10,2938.114703605315
31_12_2013-05-17,82566.26730115387
31_12_2013-05-24,62628.269317425846
31_12_2013-05-31,1938.4724705335436
31_12_2013-06-07,5544.181979052029
31_12_2013-06-14,4496.842532541859
31_12_2013-06-21,32835.51376487417
31_12_2013-06-28,6795.454675195547
31_12_2013-07-05,1320.5056045234842
31_12_2013-07-12,114.90834506203785
31_12_2013-07-19,19902.09372070863
31_12_2013-07-26,936.7035188788179
31_13_2012-11-02,3376.3421685913813
31_13_2012-11-09,3249.507497704455
31_13_2012-11-16,478.36981001007865
31_13_2012-11-23,10985.463174679924
31_13_2012-11-30,5006.047005967041
31_13_2012-12-07,68600.7910201096
31_13_2012-12-14,14206.83847457689
31_13_2012-12-21,39941.03573071815
31_13_2012-12-28,19423.962777591958
31_13_2013-01-04,23972.102622620114
31_13_2013-01-11,31374.799496425487
31_13_2013-01-18,8281.103522894291
31_13_2013-01-25,2424.599208883614
31_13_2013-02-01,12009.831787921301
31_13_2013-02-08,93252.57495411913
31_13_2013-02-15,69949.38309331638
31_13_2013-02-22,147006.34375652674
31_13_2013-03-01,63145.005927231665
31_13_2013-03-08,64127.11726852233
31_13_2013-03-15,105119.17907688212
31_13_2013-03-22,32593.86272538546
31_13_2013-03-29,32079.838197431898
31_13_2013-04-05,12915.479123338022
31_13_2013-04-12,1223.5046102171873
31_13_2013-04-19,29285.03452174046
31_13_2013-04-26,71961.03230648565
31_13_2013-05-03,12203.682250777503
31_13_2013-05-10,42482.229115989285
31_13_2013-05-17,56636.75096141739
31_13_2013-05-24,11549.01236527493
31_13_2013-05-31,115207.8632311846
31_13_2013-06-07,30775.759449019803
31_13_2013-06-14,19279.9841599813
31_13_2013-06-21,24030.001171136628
31_13_2013-06-28,17159.02914983695
31_13_2013-07-05,3623.890237512704
31_13_2013-07-12,42274.28660222878
31_13_2013-07-19,37506.58683036594
31_13_2013-07-26,6146.172976119312
31_14_2012-11-02,12235.098784258573
31_14_2012-11-09,20694.1564638808
31_14_2012-11-16,894.8679816267078
31_14_2012-11-23,6074.416036153567
31_14_2012-11-30,7779.980639370427
31_14_2012-12-07,13968.910769112548
31_14_2012-12-14,41511.33050229931
31_14_2012-12-21,9575.076144987546
31_14_2012-12-28,12793.45228457487
31_14_2013-01-04,11292.96949406173
31_14_2013-01-11,3020.2027259628367
31_14_2013-01-18,1261.0457168932717
31_14_2013-01-25,8701.343029433552
31_14_2013-02-01,3346.664459355137
31_14_2013-02-08,3657.448334379069
31_14_2013-02-15,20981.50043027535
31_14_2013-02-22,10097.68613754001
31_14_2013-03-01,17258.51510696333
31_14_2013-03-08,2793.6379878002936
31_14_2013-03-15,2316.153307463986
31_14_2013-03-22,3195.7893596531185
31_14_2013-03-29,84167.653401605
31_14_2013-04-05,63682.86360893162
31_14_2013-04-12,3803.4928404512193
31_14_2013-04-19,6116.351953755596
31_14_2013-04-26,6026.002449526839
31_14_2013-05-03,40027.515500276335
31_14_2013-05-10,7029.368680409767
31_14_2013-05-17,2171.5548635979135
31_14_2013-05-24,1010.0587669697071
31_14_2013-05-31,28191.27767848836
31_14_2013-06-07,1982.1684428894882
31_14_2013-06-14,4468.414771215
31_14_2013-06-21,4778.405372380827
31_14_2013-06-28,808.0782900543826
31_14_2013-07-05,13909.904351732888
31_14_2013-07-12,5862.910031544756
31_14_2013-07-19,102131.49630796924
31_14_2013-07-26,15649.503515021677
31_16_2012-11-02,39072.29083025673
31_16_2012-11-09,21124.943354155577
31_16_2012-11-16,25693.409365890384
31_16_2012-11-23,44852.5271595843
31_16_2012-11-30,8548.656884807604
31_16_2012-12-07,3929.4362535754576
31_16_2012-12-14,13249.66084586573
31_16_2012-12-21,103367.35365794924
31_16_2012-12-28,68447.69047340096
31_16_2013-01-04,154572.88661617457
31_16_2013-01-11,63815.53757531608
31_16_2013-01-18,67817.50745195633
31_16_2013-01-25,107158.80967629449
31_16_2013-02-01,34287.64425975494
31_16_2013-02-08,31816.156135841484
31_16_2013-02-15,13116.55632682056
31_16_2013-02-22,1848.7134141171664
31_16_2013-03-01,18045.349819026687
31_16_2013-03-08,55075.24209047954
31_16_2013-03-15,7339.143708741833
31_16_2013-03-22,37129.69869466156
31_16_2013-03-29,27319.789339378207
31_16_2013-04-05,3265.1395518978497
31_16_2013-04-12,37252.84051413518
31_16_2013-04-19,22967.12980787397
31_16_2013-04-26,5627.595069577196
31_16_2013-05-03,19420.76471126001
31_16_2013-05-10,14455.430260856205
31_16_2013-05-17,2322.689699063759
31_16_2013-05-24,40114.34978132385
31_16_2013-05-31,24618.89023186246
31_16_2013-06-07,-1212.89365544941
31_16_2013-06-14,9126.137429708346
31_16_2013-06-21,17761.536446621663
31_16_2013-06-28,195.86319884633053
31_16_2013-07-05,5344.787974067178
31_16_2013-07-12,5098.902383815025
31_16_2013-07-19,11432.422134684122
31_16_2013-07-26,23151.889950085737
31_17_2012-11-02,3385.2501868174813
31_17_2012-11-09,7457.203091999475
31_17_2012-11-16,4735.09706735376
31_17_2012-11-23,2378.143024047401
31_17_2012-11-30,742.7219469098717
31_17_2012-12-07,6141.686770421087
31_17_2012-12-14,2656.570075389148
31_17_2012-12-21,1900.3521885770806
31_17_2012-12-28,8529.991332874693
31_17_2013-01-04,3663.428888839593
31_17_2013-01-11,9839.9034920972
31_17_2013-01-18,1489.6035447154766
31_17_2013-01-25,1510.1025107656567
31_17_2013-02-01,2743.735115259244
31_17_2013-02-08,74370.25280200382
31_17_2013-02-15,60587.72810451437
31_17_2013-02-22,556.096474931337
31_17_2013-03-01,5492.205375300925
31_17_2013-03-08,3262.100426263578
31_17_2013-03-15,29213.925463094467
31_17_2013-03-22,7809.656003157635
31_17_2013-03-29,847.3648266799781
31_17_2013-04-05,93.77209901474
31_17_2013-04-12,19468.744628022007
31_17_2013-04-19,171.98337969938686
31_17_2013-04-26,2749.6522259784224
31_17_2013-05-03,2574.5599975161194
31_17_2013-05-10,214.984016746664
31_17_2013-05-17,8188.447464081333
31_17_2013-05-24,5822.9433265717125
31_17_2013-05-31,52929.29069894585
31_17_2013-06-07,16560.0834106865
31_17_2013-06-14,32155.350073997495
31_17_2013-06-21,17790.775696692777
31_17_2013-06-28,21372.18878882082
31_17_2013-07-05,31027.77527468674
31_17_2013-07-12,8572.031899913378
31_17_2013-07-19,1445.732774226811
31_17_2013-07-26,11822.221175303494
31_18_2012-11-02,85853.73989718563
31_18_2012-11-09,62032.98110534436
31_18_2012-11-16,125929.59493117129
31_18_2012-11-23,55056.74476938087
31_18_2012-11-30,57021.89495659301
31_18_2012-12-07,93722.78111578498
31_18_2012-12-14,33527.1009238465
31_18_2012-12-21,30016.337682322766
31_18_2012-12-28,11107.314160490014
31_18_2013-01-04,717.7225479581266
31_18_2013-01-11,15662.846531171403
31_18_2013-01-18,61673.60858293352
31_18_2013-01-25,14172.417902382618
31_18_2013-02-01,39126.04149749498
31_18_2013-02-08,18659.64876730665
31_18_2013-02-15,293.1908258739997
31_18_2013-02-22,10479.9721808312
31_18_2013-03-01,25385.44616230287
31_18_2013-03-08,5778.323171731898
31_18_2013-03-15,18050.980077989912
31_18_2013-03-22,16296.996436606625
31_18_2013-03-29,2770.9137971879222
31_18_2013-04-05,46671.526601074
31_18_2013-04-12,17984.976390738313
31_18_2013-04-19,2146.2273402427795
31_18_2013-04-26,7094.549708414156
31_18_2013-05-03,4974.7533605492945
31_18_2013-05-10,42.92799221618165
31_18_2013-05-17,5203.718180937939
31_18_2013-05-24,4109.237349357223
31_18_2013-05-31,9066.918404337726
31_18_2013-06-07,15992.823933868882
31_18_2013-06-14,2063.917021017477
31_18_2013-06-21,5586.033358767433
31_18_2013-07-19,4668.982076652287
31_19_2012-11-02,1484.142083902774
31_19_2012-11-09,408.62623102031057
31_19_2012-11-16,3748.734980695355
31_19_2012-11-23,2185.0640448957847
31_19_2012-11-30,1210.8266141834306
31_19_2012-12-07,4858.837357960446
31_19_2012-12-14,2574.2867827999316
31_19_2012-12-21,11194.317667861835
31_19_2012-12-28,1009.8573284381959
31_19_2013-01-04,391.6990562870789
31_19_2013-01-11,2611.5217485242924
31_19_2013-01-18,91003.25072880213
31_19_2013-01-25,69142.91056389229
31_19_2013-02-01,227.94852514566995
31_19_2013-02-08,5296.031939362952
31_19_2013-02-15,2324.3132519897886
31_19_2013-02-22,24990.502396303847
31_19_2013-03-01,8534.129547560851
31_19_2013-03-08,541.6029500087832
31_19_2013-03-15,-185.3050698417034
31_19_2013-03-22,7934.9118335940375
31_19_2013-03-29,-478.67691731586893
31_19_2013-04-05,2767.474651185514
31_19_2013-04-12,-441.71763277132266
31_19_2013-04-19,132.18432441459802
31_19_2013-04-26,5620.247996375135
31_19_2013-05-03,5433.046393292258
31_19_2013-05-10,39969.697521939495
31_19_2013-05-17,19940.52005705952
31_19_2013-05-24,38501.14247565024
31_19_2013-05-31,18996.78280746178
31_19_2013-06-07,24935.303669896515
31_19_2013-06-14,21072.222395030887
31_19_2013-06-21,9065.114498430268
31_19_2013-06-28,564.2599486429145
31_19_2013-07-05,12741.803615889248
31_19_2013-07-12,95632.42808219876
31_19_2013-07-19,79459.57475248445
31_19_2013-07-26,145556.49146050675
31_20_2012-11-02,66255.37625497124
31_20_2012-11-09,66200.63723204794
31_20_2012-11-16,109046.94353044294
31_20_2012-11-23,29695.342151057932
31_20_2012-11-30,34817.48693247074
31_20_2012-12-07,10010.165763508396
31_20_2012-12-14,-309.6157127747077
31_20_2012-12-21,13988.011466803411
31_20_2012-12-28,58584.31591209051
31_20_2013-01-04,10965.165193224626
31_20_2013-01-11,36872.28152818357
31_20_2013-01-18,17137.949995359286
31_20_2013-01-25,162.73027235878237
31_20_2013-02-01,9264.598624162305
31_20_2013-02-08,25465.123121872362
31_20_2013-02-15,5458.572049900421
31_20_2013-02-22,17996.182846199856
31_20_2013-03-01,12607.69480877415
31_20_2013-03-08,2974.666802950141
31_20_2013-03-15,44559.57320083978
31_20_2013-03-22,16583.708277581172
31_20_2013-03-29,840.5450037744026
31_20_2013-04-05,6610.606500337592
31_20_2013-04-12,4735.429212417157
31_20_2013-04-19,182.43925905407067
31_20_2013-04-26,5074.084669223704
31_20_2013-05-03,3764.7366250080395
31_20_2013-05-10,8864.918226024343
31_20_2013-05-17,16941.749711694283
31_20_2013-05-24,2403.7831292956157
31_20_2013-05-31,5856.882544450757
31_20_2013-06-07,5129.127907597504
31_20_2013-06-14,1127.2455100562509
31_20_2013-06-21,508.2269703989979
31_20_2013-06-28,3886.3312750466025
31_20_2013-07-05,2215.403969225898
31_20_2013-07-12,1121.1274037147673
31_20_2013-07-19,4237.35576810604
31_20_2013-07-26,2609.972360350871
31_21_2012-11-02,11523.885381513905
31_21_2012-11-09,1147.2142476694248
31_21_2012-11-16,84.26553786116631
31_21_2012-11-23,2592.386404874016
31_21_2012-11-30,88173.96142955351
31_21_2012-12-07,64456.96751183094
31_21_2012-12-14,285.50815783462406
31_21_2012-12-21,5571.368701982309
31_21_2012-12-28,1848.8070452537925
31_21_2013-01-04,24023.60869255728
31_21_2013-01-11,8163.115348694583
31_21_2013-01-18,678.1046344818407
31_21_2013-01-25,6601.992476417022
31_21_2013-02-01,-626.0632139098967
31_21_2013-02-08,2133.5465244924985
31_21_2013-02-15,119.22567135506584
31_21_2013-02-22,220.34515512867614
31_21_2013-03-01,4705.599249638608
31_21_2013-03-08,5156.421589250807
31_21_2013-03-15,35115.461366839045
31_21_2013-03-22,18016.9348317826
31_21_2013-03-29,36893.93789216655
31_21_2013-04-05,18769.77657017747
31_21_2013-04-12,24468.984687197673
31_21_2013-04-19,18573.671079214262
31_21_2013-04-26,8603.777402375827
31_21_2013-05-03,593.0912319710596
31_21_2013-05-10,11442.223204315153
31_21_2013-05-17,92330.9458367064
31_21_2013-05-24,76404.00989911615
31_21_2013-05-31,144505.82919218554
31_21_2013-06-07,65042.00737760641
31_21_2013-06-14,66479.58165070285
31_21_2013-06-21,107621.27905945621
31_21_2013-06-28,29522.384508941534
31_21_2013-07-05,33113.60945367631
31_21_2013-07-12,9994.235239298545
31_21_2013-07-19,15223.863874765739
31_21_2013-07-26,55899.086948795375
31_22_2012-11-02,8775.763120563912
31_22_2012-11-09,35001.81003526078
31_22_2012-11-16,19143.674548867457
31_22_2012-11-23,1188.4056695457034
31_22_2012-11-30,11264.211668120783
31_22_2012-12-07,26365.818944495877
31_22_2012-12-14,5268.267751316951
31_22_2012-12-21,19497.644754947676
31_22_2012-12-28,12675.225805444932
31_22_2013-01-04,3143.144217184732
31_22_2013-01-11,43862.20239610211
31_22_2013-01-18,16159.146780877592
31_22_2013-01-25,889.6811820105479
31_22_2013-02-01,7539.2666098831105
31_22_2013-02-08,3560.6007990502762
31_22_2013-02-15,418.5212555075672
31_22_2013-02-22,4966.558796269366
31_22_2013-03-01,4400.74385212196
31_22_2013-03-08,8657.271880797489
31_22_2013-03-15,16939.130554819527
31_22_2013-03-22,3219.6171544268695
31_22_2013-03-29,6506.013832907441
31_22_2013-04-05,6396.177978481613
31_22_2013-04-12,1104.2008911454102
31_22_2013-04-19,386.964948200257
31_22_2013-04-26,3467.268644872783
31_22_2013-05-03,2393.653881842211
31_22_2013-05-10,1153.368637853415
31_22_2013-05-17,5023.222979620124
31_22_2013-05-24,2962.530401540061
31_22_2013-05-31,11576.473928505353
31_22_2013-06-07,1174.897925483197
31_22_2013-06-14,289.02029656092
31_22_2013-06-21,2590.148548142745
31_22_2013-06-28,85323.11602001547
31_22_2013-07-05,62740.54088053498
31_22_2013-07-12,772.0523184835212
31_22_2013-07-19,5329.533283603235
31_22_2013-07-26,2799.737886191936
31_23_2012-11-02,25316.744986344616
31_23_2012-11-09,8093.041809031453
31_23_2012-11-16,943.570207523424
31_23_2012-11-23,-63.228033959306075
31_23_2012-11-30,8086.573650118388
31_23_2012-12-07,-849.5195466358904
31_23_2012-12-14,1729.7746462401662
31_23_2012-12-21,263.44541328618186
31_23_2012-12-28,218.78290792886554
31_23_2013-01-04,6601.4132199801115
31_23_2013-01-11,4959.7612701784365
31_23_2013-01-18,40452.516102479225
31_23_2013-01-25,15325.645498684402
31_23_2013-02-01,36912.58173341304
31_23_2013-02-08,19106.009112460273
31_23_2013-02-15,24648.249013107314
31_23_2013-02-22,18840.96093588949
31_23_2013-03-01,7609.469025863711
31_23_2013-03-08,1019.0628866287797
31_23_2013-03-15,10752.155047404458
31_23_2013-03-22,90693.79502548152
31_23_2013-03-29,75780.67813893392
31_23_2013-04-05,142841.33107866265
31_23_2013-04-12,62902.130896755065
31_23_2013-04-19,66250.45145009067
31_23_2013-04-26,109084.46492965365
31_23_2013-05-03,28501.629170731998
31_23_2013-05-10,31783.497407884177
31_23_2013-05-17,9533.40161841394
31_23_2013-05-24,13430.602683684374
31_23_2013-05-31,56257.53351323311
31_23_2013-06-07,9604.820950421365
31_23_2013-06-14,34713.780612204784
31_23_2013-06-21,16381.094600047378
31_23_2013-06-28,885.9158170732011
31_23_2013-07-05,11244.83761974212
31_23_2013-07-12,26274.075260305166
31_23_2013-07-19,6247.651100061947
31_23_2013-07-26,18897.088268528674
31_24_2012-11-02,12043.724593875171
31_24_2012-11-09,3125.922026262651
31_24_2012-11-16,43498.26489780644
31_24_2012-11-23,15984.340435467826
31_24_2012-11-30,2483.5852962321937
31_24_2012-12-07,6374.60857696719
31_24_2012-12-14,4548.811961258159
31_24_2012-12-21,199.05470137322584
31_24_2012-12-28,4786.354199702518
31_24_2013-01-04,4176.005415947499
31_24_2013-01-11,7787.266671591773
31_24_2013-01-18,16638.59157267441
31_24_2013-01-25,3045.1161666194075
31_24_2013-02-01,6397.257687822171
31_24_2013-02-08,5694.732620216578
31_24_2013-02-15,752.51058996057
31_24_2013-02-22,334.75153667179507
31_24_2013-03-01,3194.578621378164
31_24_2013-03-08,2231.072986238202
31_24_2013-03-15,1172.6059947445
31_24_2013-03-22,3741.6451138934585
31_24_2013-03-29,2931.5367891519013
31_24_2013-04-05,11055.690168116065
31_24_2013-04-12,1149.90606216536
31_24_2013-04-19,-84.28072780657145
31_24_2013-04-26,2502.5921147464787
31_24_2013-05-03,83300.93315278293
31_24_2013-05-10,61282.81036328364
31_24_2013-05-17,701.7142594929009
31_24_2013-05-24,5246.042605527352
31_24_2013-05-31,2075.1697733070487
31_24_2013-06-07,23732.266500442343
31_24_2013-06-14,8064.425720993353
31_24_2013-06-21,792.7633284434938
31_24_2013-06-28,-318.8693516272404
31_24_2013-07-05,5619.496647787969
31_24_2013-07-12,-480.2590552897936
31_24_2013-07-19,2354.8782816917437
31_24_2013-07-26,141.0119618360321
31_25_2012-11-02,103.22250503243917
31_25_2012-11-09,4372.729992261286
31_25_2012-11-16,4220.177356826587
31_25_2012-11-23,36171.242168985664
31_25_2012-11-30,14945.642128842755
31_25_2012-12-07,-346.0675890685904
31_25_2012-12-14,34661.68933638848
31_25_2012-12-21,18366.985809194943
31_25_2012-12-28,23556.718995424835
31_25_2013-01-04,16621.46742792344
31_25_2013-01-11,7722.409526892962
31_25_2013-01-18,640.064353981426
31_25_2013-01-25,9247.14221911444
31_25_2013-02-01,87311.01927834416
31_25_2013-02-08,67826.38085554146
31_25_2013-02-15,129565.10617222445
31_25_2013-02-22,56637.82170901198
31_25_2013-03-01,63179.032872942844
31_25_2013-03-08,103751.86275960464
31_25_2013-03-15,28760.31604062917
31_25_2013-03-22,28746.28525373968
31_25_2013-03-29,9867.23914706896
31_25_2013-04-05,19277.332378083433
31_25_2013-04-12,63170.11809069313
31_25_2013-04-19,8112.012453709293
31_25_2013-04-26,36501.11629676605
31_25_2013-05-03,23361.53985270352
31_25_2013-05-10,2257.86891668146
31_25_2013-05-17,15446.796185426792
31_25_2013-05-24,26988.273456161252
31_25_2013-05-31,8775.819368963545
31_25_2013-06-07,19645.40767480564
31_25_2013-06-14,10895.300493063707
31_25_2013-06-21,3526.9763064769954
31_25_2013-06-28,46474.057284551454
31_25_2013-07-05,18273.35454473948
31_25_2013-07-12,7153.626671286207
31_25_2013-07-19,8093.484285786719
31_25_2013-07-26,5027.901087991937
31_26_2012-11-02,570.2676073357734
31_26_2012-11-09,6655.789191439264
31_26_2012-11-16,4695.886441375624
31_26_2012-11-23,11016.181769752493
31_26_2012-11-30,22493.323550722926
31_26_2012-12-07,4787.96765523945
31_26_2012-12-14,8623.12842975896
31_26_2012-12-21,8095.662810206792
31_26_2012-12-28,1491.8807334834535
31_26_2013-01-04,691.6424835202248
31_26_2013-01-11,4624.023571712867
31_26_2013-01-18,3551.1655216610266
31_26_2013-01-25,1679.2925905393333
31_26_2013-02-01,6747.8551789610765
31_26_2013-02-08,4807.356847935708
31_26_2013-02-15,14778.313795335607
31_26_2013-02-22,2081.12647532025
31_26_2013-03-01,991.8807056688454
31_26_2013-03-08,3110.8493700287563
31_26_2013-03-15,85875.28490897256
31_26_2013-03-22,65312.12760752865
31_26_2013-03-29,452.0953931230693
31_26_2013-04-05,6123.407513334075
31_26_2013-04-12,3067.61092812799
31_26_2013-04-19,27159.492395511068
31_26_2013-04-26,8951.41349462636
31_26_2013-05-03,1253.009464991033
31_26_2013-05-10,7656.11494765297
31_26_2013-05-17,1788.8781097788421
31_26_2013-05-24,2970.97668407725
31_26_2013-05-31,297.6631820311148
31_26_2013-06-07,399.06464216639444
31_26_2013-06-14,7539.118396481147
31_26_2013-06-21,6910.839878353599
31_26_2013-06-28,67032.92392197765
31_26_2013-07-05,15716.990082004608
31_26_2013-07-12,44237.038824367395
31_26_2013-07-19,19784.470762312623
31_26_2013-07-26,25978.56213640341
31_27_2012-11-02,19848.88943777777
31_27_2012-11-09,8407.886997990428
31_27_2012-11-16,1135.544264887432
31_27_2012-11-23,11587.185844419542
31_27_2012-11-30,91614.35245901838
31_27_2012-12-07,72966.73317936032
31_27_2012-12-14,137302.7956730105
31_27_2012-12-21,60987.454999423186
31_27_2012-12-28,67902.58916258771
31_27_2013-01-04,110368.07282461486
31_27_2013-01-11,31273.17022237202
31_27_2013-01-18,31547.56390669245
31_27_2013-01-25,10436.510640213675
31_27_2013-02-01,420.9465804388196
31_27_2013-02-08,17485.2426858589
31_27_2013-02-15,61061.8106371175
31_27_2013-02-22,10873.925229390496
31_27_2013-03-01,36602.96214709248
31_27_2013-03-08,19660.859417014562
31_27_2013-03-15,1593.1429105082668
31_27_2013-03-22,11425.235249654239
31_27_2013-03-29,27309.21879974516
31_27_2013-04-05,5752.424004093836
31_27_2013-04-12,18146.955767268708
31_27_2013-04-19,7226.6865408612375
31_27_2013-04-26,2653.053563273226
31_27_2013-05-03,44832.105578420764
31_27_2013-05-10,18059.455704192664
31_27_2013-05-17,3266.5241587777946
31_27_2013-05-24,7184.3793174671255
31_27_2013-05-31,-1044.0689591603793
31_27_2013-06-07,497.00461268364035
31_27_2013-06-14,6631.956434680379
31_27_2013-06-21,4222.01230497726
31_27_2013-06-28,10322.698252664604
31_27_2013-07-05,17088.011020636004
31_27_2013-07-12,3285.1765922159907
31_27_2013-07-19,6857.855799450056
31_27_2013-07-26,7640.477520152855
31_28_2012-11-02,1431.5028541878016
31_28_2012-11-09,626.2365206239615
31_28_2012-11-16,4722.590774641211
31_28_2012-11-23,3196.9452407124795
31_28_2012-11-30,1402.2957791718882
31_28_2012-12-07,5532.379524433523
31_28_2012-12-14,4055.9370490247
31_28_2012-12-21,12248.022784953984
31_28_2012-12-28,1922.568196671659
31_28_2013-01-04,548.8210566256201
31_28_2013-01-11,2955.511896088796
31_28_2013-01-18,85722.29498786335
31_28_2013-01-25,64470.17731963837
31_28_2013-02-01,950.5628197509831
31_28_2013-02-08,5763.784267742081
31_28_2013-02-15,3302.8720904078364
31_28_2013-02-22,25713.804171860873
31_28_2013-03-01,7027.074122546826
31_28_2013-03-08,1288.9693810640886
31_28_2013-03-15,153.53983594870581
31_28_2013-03-22,5075.065311984505
31_28_2013-03-29,-814.3733014068672
31_28_2013-04-05,2399.4180264796087
31_28_2013-04-12,174.17717207147294
31_28_2013-04-19,532.933768093626
31_28_2013-04-26,7784.956256505419
31_28_2013-05-03,7401.664800232241
31_28_2013-05-10,74036.73424613453
31_28_2013-05-17,15773.101638607282
